"desc","img"
"Plate 213.  The Shad.  (female.)  Clupea sapidissima, Wilson.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4511/ProportionalFixedWidth/figb048088891x800x800.jpg"
"Plate 214.  River basins showing limits of Shad spawning grounds.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4512/ProportionalFixedWidth/figb048188891x800x800.jpg"
"Plate 215.  Graph of water temperatures in Chesapeake Bay correlated withdistribution of shad and herring.  (Graph in two pieces.  Right-most piece.)  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4513/ProportionalFixedWidth/figb048288891x800x800.jpg"
"Plate 215.  Graph of water temperatures in Chesapeake Bay correlated withdistribution of shad and herring.  (Graph in two pieces.  Left-most piece.)  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4514/ProportionalFixedWidth/figb048388891x800x800.jpg"
"Plate 216A.  The Hickory Shad or Mattowacca.  (Male.)  Clupea mediocris, Mitch.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4515/ProportionalFixedWidth/figb048488891x800x800.jpg"
"Plate 216B.  The Hickory Shad or Mattowacca. (Female.)  Clupea mediocris, Mitch.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4516/ProportionalFixedWidth/figb048588891x800x800.jpg"
"Plate 217A.  The Mud Shad or Gizzard Shad.  Dorosoma cepedianum (Le S.), Gill,subspec. heterurum.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4517/ProportionalFixedWidth/figb048688891x800x800.jpg"
"Plate 217B.  The Tarpum or Grand-Ecaille.  Megalops thrissoides (Schn.), Gthr.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4518/ProportionalFixedWidth/figb048788891x800x800.jpg"
"Plate 218.  The Big-Eyed Herring.  Elops saurus, L.  The Anchovy.  Engraulisvittatus, Mitchill.  The Lady-Fish or Bone-Fish.  Albula vulpes (L.), Goode.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4519/ProportionalFixedWidth/figb048888891x800x800.jpg"
"Plate 219.  The Moon-Eye.  Hyodon tergisus, Le S.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4520/ProportionalFixedWidth/figb048945909x800x800.jpg"
"Plate 220.  The Chub Sucker.  Erimyzon sucetta (Lac.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4521/ProportionalFixedWidth/figb049045909x800x800.jpg"
"Plate 221.  Goode 's Sucker.  Erimyzon Goodei, Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4522/ProportionalFixedWidth/figb049145909x800x800.jpg"
"Plate 222A.  The Red Horse.  Moxostoma macrolepidotum (Le S.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4523/ProportionalFixedWidth/figb049245909x800x800.jpg"
"Plate 222B.  The Carp Mullet.  Moxostoma carpio (Val.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4524/ProportionalFixedWidth/figb049345909x800x800.jpg"
"Plate 223.  The Montana Sucker.  Catostomus retropinnis, Jordan.  The BrookSucker or Common Sucker.  Catostomus Commersoni (Lac.), Jordan.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4525/ProportionalFixedWidth/figb049445909x800x800.jpg"
"Plate 224.  The Black Horse.  Cycleptus elongatus (Le S.), Ag.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4526/ProportionalFixedWidth/figb049545909x800x800.jpg"
"Plate 225.  The Quill-Back.  Carpiodes cyprinus, (Le S.), Ag.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4527/ProportionalFixedWidth/figb049645909x800x800.jpg"
"Plate 226.  The Red Mouth Buffalo-Fish.  Ictiobus bubalus (Raf.), Ag.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4528/ProportionalFixedWidth/figb049792927x800x800.jpg"
"Plate 227.  The Golden Shiner or Bream.  Notemigonouschrysoleucus (Mitch.),Jordan.  The Sacramento Pike.  Ptychochilus oregonensis (Rich.), Grd.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4529/ProportionalFixedWidth/figb049892927x800x800.jpg"
"Plate 228.  The Fall-Fish or Silver Chub.  Semotilus bullaris (Raf.), Jordan.The Horn Dace.  Semotilus corporalis (Mitch.), Putnam.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4530/ProportionalFixedWidth/figb049992927x800x800.jpg"
"Plate 229.  The Horny Head or River Chub.  Ceratichthys biguttatus (Kirtland),Girard.  The Orthodon Chub.  Orthodon microlepidotus (Ayres), Girard.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4531/ProportionalFixedWidth/figb050092927x800x800.jpg"
"Plate 230.  The Leather Carp.  Cyprinus carpio (var. coriaceus).  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4532/ProportionalFixedWidth/figb050192927x800x800.jpg"
"Plate 231.  The Gold Fish.  Carassius auratus (L.), Bleeker.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4533/ProportionalFixedWidth/figb050292927x800x800.jpg"
"Plate 232.  The Channel Catfish of the Potomac.  Ictalurus albidus (Le S.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4534/ProportionalFixedWidth/figb050392927x800x800.jpg"
"Plate 233.  The Bull-Head.  Amiurus melas (Raf.), Jordan and Copeland.The Bull-Head or Catfish.  Amiurus catus (L.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4535/ProportionalFixedWidth/figb050492927x800x800.jpg"
"Plate 234.  The Bull-Head.  Amiurus vulgaris (Thompson), Nelson.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4536/ProportionalFixedWidth/figb050549946x800x800.jpg"
"Plate 235.  The Gaff Topsail Catfish.  Aelurichthys marinus (Mitch.), B. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4537/ProportionalFixedWidth/figb050649946x800x800.jpg"
"Plate 236.  The Salt-Water Catfish.  Arius felis (L.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4538/ProportionalFixedWidth/figb050749946x800x800.jpg"
"Plate 237.  The Spotted Moray.  Gymnothorax moringa (Cuv.), Goode & Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4539/ProportionalFixedWidth/figb050849946x800x800.jpg"
"Plate 238.  The Spiny-Back Eel.  Ptilichthys Goodei, Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4540/ProportionalFixedWidth/figb050949946x800x800.jpg"
"Plate 239.  The Common Eel.  Anguilla vulgaris, Turton.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4541/ProportionalFixedWidth/figb051049946x800x800.jpg"
"Plate 240.  The Conger Sea Eel.  Leptocephalus conger (L.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4542/ProportionalFixedWidth/figb051149946x800x800.jpg"
"Plate 241.  The Bowfin or Mudfish.   Amia calva, L.  The Short-Nosed Gar Pike.Lepidosteus platystomus, Raf.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4543/ProportionalFixedWidth/figb051249946x800x800.jpg"
"Plate 242.  The Paddle-Fish.  Polyodon spatula (Walb.), J. & G.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4544/ProportionalFixedWidth/figb051349946x800x800.jpg"
"Plate 243.  The Common Sturgeon.  Acipenser sturio L. (=A.  oxyrhynchus)The Short-Nosed Sturgeon.  Acipenser brevirostris, Le S.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4545/ProportionalFixedWidth/figb051496964x800x800.jpg"
"Plate 244.  The Lake Sturgeon.  Acipenser rubicundus, Le S.  The Shovel-NoseSturgeon.  Scaphirhynchus platyrhynchus (Raf.), Gill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4546/ProportionalFixedWidth/figb051596964x800x800.jpg"
"Plate 245.  The Southern Sting Ray.  Trygon sabina, Le S.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4547/ProportionalFixedWidth/figb051696964x800x800.jpg"
"Plate 246.  The Barn-Door Skate.  Raia laevis, Mitchill.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4548/ProportionalFixedWidth/figb051796964x800x800.jpg"
"Plate 247.  The Torpedo.  Torpedo occidentalis, Storer.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4549/ProportionalFixedWidth/figb051896964x800x800.jpg"
"Plate 248.  The Sawfish.  Pristis pectinatus, Latham.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4550/ProportionalFixedWidth/figb051996964x800x800.jpg"
"Plate 249.  The Basking Shark, or Bone Shark.  Cetorhinus maximus (L.),Blainville.  The Mackerel Shark.  Lamna cornubica, (Gmel.) Fleming.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4551/ProportionalFixedWidth/figb052096964x800x800.jpg"
"Plate 250.  The Thrasher Shark.  Alopias vulpes, (Gmel.) Bonap.  The HornedDogfish.  Squalus acanthias, L.  The Tope or Oil Shark.  Galeorhinus galeus,(L.) Blainville.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4552/ProportionalFixedWidth/figb052196964x800x800.jpg"
"Plate 251.  The Sea Lamprey.  Petromyzon marinus, L.  The Alaska Brook Lamprey.Ammocoetes aureus, Bean.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4553/ProportionalFixedWidth/figb052253982x800x800.jpg"
"Plate 252.  The Slime Eel, or Hag.  Myxine glutinosa, L.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4554/ProportionalFixedWidth/figb052353982x800x800.jpg"
"Title page to Oceanic Ichthyology, A Treatise on the Deep-Sea and PelagicFishes of the World .... by George Brown Goode and publishedin 1895.  A Smithsonian Institution Special Bulletin.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4555/ProportionalFixedWidth/figb055053982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates I to III, Figures 1-11.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4556/ProportionalFixedWidth/figb055153982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates IV to IX, Figures 12-30.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4557/ProportionalFixedWidth/figb055253982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates X to XIV, Figures 31-51.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4558/ProportionalFixedWidth/figb055353982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XIV to XIX, Figures 52-71.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4559/ProportionalFixedWidth/figb055453982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XIX to XXIII, Figures 72-88.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4560/ProportionalFixedWidth/figb055553982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XXIV to XXVII, Figures 89-103.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4561/ProportionalFixedWidth/figb055653982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XXVIII to XXXII, Figures 104-120.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4562/ProportionalFixedWidth/figb055753982x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XXXII to XXXVII, Figures 121-138.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4563/ProportionalFixedWidth/figb055811001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XXXIV to XLI, Figures 139-156.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4564/ProportionalFixedWidth/figb055911001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XLII to XLVI, Figures 157-172.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4565/ProportionalFixedWidth/figb056011001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XLVII to LI, Figures 173-190.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4566/ProportionalFixedWidth/figb056111001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LII to LVI, Figures 191A-206.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4567/ProportionalFixedWidth/figb056211001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LVI to LXI, Figures 207-221.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4568/ProportionalFixedWidth/figb056311001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXI to LXVI, Figures 222-238.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4569/ProportionalFixedWidth/figb056411001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXVI to LXXI, Figures 239-255.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4570/ProportionalFixedWidth/figb056511001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXXI to LXXVII, Figures 256-270.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4571/ProportionalFixedWidth/figb056611001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXXVII to LXXXI, Figures 271-282.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4572/ProportionalFixedWidth/figb056711001x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXXXIV to LXXXVIII, Figures 295-309.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4573/ProportionalFixedWidth/figb056858019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXXXI to LXXXIV, Figures 283A-294.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4574/ProportionalFixedWidth/figb056958019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates LXXXVIII to XCIII, Figures 310-324.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4575/ProportionalFixedWidth/figb057058019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XCIII to XCVII, Figures 325-341.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4576/ProportionalFixedWidth/figb057158019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates XCVIII to CII, Figures 342-356B.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4577/ProportionalFixedWidth/figb057258019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates CIII to CVIII, Figures 357A-371.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4578/ProportionalFixedWidth/figb057358019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates CIX to CXIII, Figures 372-385B.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4579/ProportionalFixedWidth/figb057458019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates CXIV to CXIX, Figures 386-402.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4580/ProportionalFixedWidth/figb057558019x800x800.jpg"
"Oceanic Ichthyology.... descriptions to Plates CXIX to CXIII, Figures 403-417.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4581/ProportionalFixedWidth/figb057658019x800x800.jpg"
"Plate I.  1. Myxine glutinosa, Linnaeus.  Drawing by H. L. Todd, from No. 23466, U. S. N. M. ( Gloucester donation, No. 287), N. Lat. 43 33, W. Long. 5210, at 300 fathoms.  2.  Myxine australis, Jenyns.  Drawing byA. H. Baldwin, from specimen collect 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4582/ProportionalFixedWidth/figb057758019x800x800.jpg"
"Plate II.  4. Scymnorhinus lichia, (Bonnaterre), Bonaparte.  Drawing from Bonaparte.  5.  Etmopterus pusillus, (Lowe), Gunther.  Collected off St. Kitt's, West Indies, in 208 fathoms.  6. Scylliorhinus retifer, (Garman), Jordan. (Slightly reduced.)   
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4583/ProportionalFixedWidth/figb057815038x800x800.jpg"
"Plate III.  8. Somniosus microcephalus, (Schneider), Goode and Bean.  From Day,Fishes of Great Britain and Ireland.  9. Echinorhinus spinosus, (Gmelin),Blainville. From Fishes of Great Britain and Ireland. 10. Pristiurus melastomus,(Rafinesque), Bona 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4584/ProportionalFixedWidth/figb057915038x800x800.jpg"
"Plate IV.  12.  Scymnodon ringens, Bocage and Capello.  Drawings from Bocage and Capello.  13.  Centroscymnus coelolepis, Bocage and Capello.  Collected offoff Martha's Vineyard in 372 fathoms. 2/3 natural size.14, 15.  Scylliorhinus retifer, (Garman 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4585/ProportionalFixedWidth/figb058015038x800x800.jpg"
"Plate V.  16. Scylliorhinus profundorum, Goode and Bean.  Collected at N. Lat.39 09, W. Long. 72 03, in 810 fathoms.  17.  Spinax niger, Bonaparte.  Drawingfrom Bonaparte, Fauna Italica.  18.  Pseudotriacis microdon, Capello.  FromAmagansett, New Yor 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4586/ProportionalFixedWidth/figb058115038x800x800.jpg"
"Plate VI.  20.  Pristiurus atlanticus, Vaillant.  From Vaillant, ExporationsScientifiques du Travailleur et Talisman.  21.  Oxynotus centrina, (Linnaeus),Rafinesque.  From Bonaparte, Fauna Italica.  22.  Chlamydoselachus anguineus,Garman.  From Day,  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4587/ProportionalFixedWidth/figb058215038x800x800.jpg"
"Plate VII.  23.  Raia Ackleyi, Garman.  Drawing by J. C. Van Hook, from specimen collected by BLAKE on Yucatan Banks, Gulf of Mexico.  24.  Raia Ackleyi ornata,Garman.  Drawing by J. C. Van Hook from a specimen collected at 138-142 fathoms.(Slightly  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4588/ProportionalFixedWidth/figb058315038x800x800.jpg"
"Plate VIII. 25. Raia circularis, Couch.  From Day, Fishes of Great Britain andIreland.  26.  Raia plutonia, Garman.  Outline by J. C. Van Hook, from aspecimen collected by the BLAKE, N. Lat. 32, W. Long. 78, at a depth of 229-334fathoms.  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4589/ProportionalFixedWidth/figb058415038x800x800.jpg"
"Plate IX.  27.  Raia radiata, Donovan.  From a specimen collected off Provincetown, Mass. (About 4/7 natural size.)  28.  Raia hyperborea, Collett.  FromCollett, Fishes Norwegian North Atlantic Expedition.  29.  Raia laevis, Mitchill.  Specimen from  
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4590/ProportionalFixedWidth/figb058515038x800x800.jpg"
"Plate X.  31. Chimaera monstrosa, Linnaeus.  From Bonaparte, Fauna Italica.  32. Chimaera affinis, Capello.  From specimen collected on Le Have Bank, N. Lat. 42 40, W. Long. 63 23.  1/7 natural size.  33-35.  Chimaera affinis, Capello. From a specime 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4591/ProportionalFixedWidth/figb058615038x800x800.jpg"
"Plate XI.  37-38.  Harriota Raleighana, Goode and Bean.  Collected by ALBATROSSin N. Lat. 39 37, W. Long. 71 18, at 707 fathoms.  39-40.  Harriotta Raleighana, Goode and Bean.  Collected by the ALBATROSS at N. Lat. 39 37, W. Long. 71 18,at 991 fathom 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4592/ProportionalFixedWidth/figb058715038x800x800.jpg"
"Plate XII.  41. Alepocephalus rostratus, Risso.  From Cuvier and Valenciennes, Histoire Naturelle des Poissons de la France.  42. Alepocephalus niger, Gunther.From Gunther, Challenger Report, Vol. XXII.  43.  Conocara macroptera, (Vaillant), Goode an 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4593/ProportionalFixedWidth/figb058815038x800x800.jpg"
"Plate XIII.  45.  Alepocephalus Agassizii, Goode and Bean.  From ALBATROSS, N.Lat. 39 29, W. Long. 71 43, at 588 fathoms.  46.  Alepocephalus productus, Gill. From ALBATROSS, N. Lat. 39 26, W. Long. 70 02, at 1362 fathoms.  47.  Alepocephalus Bairdii 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4594/ProportionalFixedWidth/figb058915038x800x800.jpg"
"Plate XIV.  49. Bathytroctes antillarum, Goode and Bean.  From ALBATROSS, N. Lat. 28 38, W. Long. 87 02, 420 fathoms.  50. Bathytroctes aequatoris, Goode and Bean.  From ALBATROSS, N. Lat. 01 03, W. Long. 80 15, 741 fathoms.  51. Aleposomus Copei, Gi 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4595/ProportionalFixedWidth/figb059062055x800x800.jpg"
"Plate XV.  53.  Platytroctes  apus, Gunther.  Gunther, Challenger Report, Vol. XXII.  54.  Anomalopterus pinguis, Vaillant, Goode and Bean.  From Vaillant, Exped. Scient. du Travailleur et du Talisman.  55. Aulastomatomorpha phosphorops,Alcock.  From 
From The Fisheries and Fishery Industries of the United States, Published in 1884-1887 by the U.S. Government Printing Office","https://photolib.noaa.gov/Portals/0//GravityImages/4596/ProportionalFixedWidth/figb059162055x800x800.jpg"
