"img","desc","source","weight"
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7201.jpg?itok=UcYHFXn_","
USFC Curlew, Manchester Station, 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7202.jpg?itok=dfxLN3GZ","
USFC Water Wtich, Manchester Station, 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7203.jpg?itok=37uVEbLP","
USFC Blue Wing, Woods Hole, MA, 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7204.jpg?itok=fmHL_gjH","
USFC Cygnet, Woods Hole, MA, Oct. 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7205.jpg?itok=-noAQRxY","
USFC Phalarope, Woods Hole, MA, Oct. 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7206.jpg?itok=Lzv8fxyR","
USFC Phalarope, Woods Hole, MA, Oct. 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7207.jpg?itok=t11jpG1o","
USFC Phalarope, Woods Hole, MA, Oct. 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7208.jpg?itok=fiWMg8rW","
USFC Phalarope, Woods Hole, MA, Oct. 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7210.jpg?itok=YHN3KMhH","
USFC Cygnet, Woods Hole, MA, Oct. 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7211.jpg?itok=Qt1EtkGt","
USFC Shearwater, 1902. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7216.jpg?itok=Vek2fUGr","
Stern of USFC Grampus. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7219.jpg?itok=ohjCH-om","
USFC Plover, 1901. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7220.jpg?itok=wtnmmVuH","
USFC Canvasback, 1901. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7224.jpg?itok=1OPBnjJC","
Bryan Point, Fish Hawk at dock. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7226.jpg?itok=M8eP7i_P","
Woods Hole, MA, looking N.E., Albatross at wharf, Worth, 1891. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7229.jpg?itok=SgBmwKJb","
USFC Grampus. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_fish7241.jpg?itok=5kNccPjl","
USFC Fish Hawk, 1896. Notice change in color to white hull from image fish7238. (Image credit: Gulf of Maine Cod Project, NOAA National Marine Sanctuaries; Courtesy of National Archives | Archival Photographer Stefan Claesson)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0384.jpg?itok=jQKCauFk","
United States Fish Commission Steamer FISH HAWK.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate I, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0385.jpg?itok=nX543hq4","
Port side of main deck of FISH-HAWK, showing portion of hatching machinery.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate II, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0386.jpg?itok=5H6OCSpr","
Hatching cylinders, on port side of FISH-HAWK.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate III, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0387.jpg?itok=Kj9latZr","
Paraphernalia used in fish hatching operations.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate IV, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0388.jpg?itok=-R-4V4mc","
Hoisting and reeling engine on the FISH-HAWK from forward looking aft.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate V, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0389.jpg?itok=VNBQVl8u","
Hoisting and reeling engine on the FISH-HAWK from aft looking forward.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate VI, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0390.jpg?itok=ElBnXVp_","
Safety hooks showing spring as used on the FISH-HAWK.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate VII, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0391.jpg?itok=dJU9u2S6","
Accumulator with dredging block hooked; safety hook; brass washer.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate VIII p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0392.jpg?itok=IoIEckdA","
The beam trawl ready for lowering on the FISH HAWK.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate IX, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0393.jpg?itok=IxsDAjIo","
Dredge safety hook, water bottle, dredge weight, and tangles, Chester rakedredge.  In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate X, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0394.jpg?itok=Q0q02CU2","
The table sieve and cradle sieve, hopper and tray exposed.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XI, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0395.jpg?itok=OJsn-O-I","
Main deck, starboard side, table sieve, swinging table, anc collecting apparatus.  In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XII, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0396.jpg?itok=Yh5wB0DJ","
Sounding machine with Negretti and Zambra deep-sea thermometer descending.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XIII, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0397.jpg?itok=QTH6ZQmi","
Sounding machine with Negretti and Zambra deep-sea thermometer ascending.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XIV, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0398.jpg?itok=2dLQbycD","
Sounding machine, with Bassnett's Patent Atmospheric Lead (a sounding tube.)In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XV, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0399.jpg?itok=xe6bUIYM","
The Negretti and Zambra deep-sea thermometer with wooden frame and metal case.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XVI, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0400.jpg?itok=0hwOxu3S","
The Miller-Casella deep-sea thermometer, in and out of case.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XVII, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0401.jpg?itok=JavRj837","
Hilgard's Ocean Salinometer.In: Report on the Construction and Work in 1880 of United States FishCommission Steamer FISH-HAWK, by Lieutenant Zera Luther Tanner, U. S. N.United States Commission of Fish and Fisheries.Part IX.  Report of the Commissioner for 1881.  Plate XVIII, p. 53. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0402.jpg?itok=B4Ei_4eR","
The Fish Commission Steamer FISH-HAWK.In:  The United States Bureau of Fisheries, by Hugh M. Smith, 1908.Bulletin of the Bureau of Fisheries, Vol. XXVIII, 1908, part  2.  Plate CLV, p.1408.  Library Call Number SH11 A25 v. 28 pt. 2. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0403.jpg?itok=_mlS3Jg7","
The Fish Commission Schooner GRAMPUS.In:  The United States Bureau of Fisheries, by Hugh M. Smith, 1908.Bulletin of the Bureau of Fisheries, Vol. XXVIII, 1908, part  2.  Plate CLVI, p.1411. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0404.jpg?itok=RNbHtv_b","
The Fish Commission Steamer ALBATROSS.In:  The United States Bureau of Fisheries, by Hugh M. Smith, 1908.Bulletin of the Bureau of Fisheries, Vol. XXVIII, 1908, part  2.  Plate CXLIX, p.  1384. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0405.jpg?itok=18-ATcTm","
The ALBATROSS dredging.In: Report on the Construction and Outfit of the United States Fish CommissionSteamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  UnitedStates Commission of Fish and Fisheries.  Part XI.  Report of the Commissionerfor 1883.  Plate I, p. 111. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0406.jpg?itok=gsd9ZEVi","
The cabin.  This was the captain's quarters.  The individual sitting is ZeraLuther Tanner, first commanding officer of the ALBATROSS. In: Report on theConstruction and Outfit of the United States Fish Commission Steamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  United States Commission ofFish and Fisheries.  Part XI.  Report of the Commissioner for 1883.  Plate III. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0407.jpg?itok=QjRti8es","
The upper laboratory on the ALBATROSS.In: Report on the Construction and Outfit of the United States Fish CommissionSteamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  UnitedStates Commission of Fish and Fisheries.  Part XI.  Report of the Commissionerfor 1883.  Plate IV, p. 111. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0408.jpg?itok=NI7cAXIa","
The chart-room on the ALBATROSS.In: Report on the Construction and Outfit of the United States Fish CommissionSteamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  UnitedStates Commission of Fish and Fisheries.  Part XI.  Report of the Commissionerfor 1883.  Plate V, p. 111. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0409.jpg?itok=g_VCE0qU","
Interior of the pilot-house, steam steering engine.In: Report on the Construction and Outfit of the United States Fish CommissionSteamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  UnitedStates Commission of Fish and Fisheries.  Part XI.  Report of the Commissionerfor 1883.  Plate VI, p. 111. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0410.jpg?itok=ti0RYXaF","
Berth-deck, looking forward from aft.In: Report on the Construction and Outfit of the United States Fish CommissionSteamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  UnitedStates Commission of Fish and Fisheries.  Part XI.  Report of the Commissionerfor 1883.  Plate VII, p. 111. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
"https://www.noaa.gov/sites/default/files/styles/max_1300x1300/https/s3.amazonaws.com/s3-east-testmedia-noaa.woc.noaa.gov/dam/Photos/legacy/pl23_ship0411.jpg?itok=YRo_Hk8n","
The steerage.In: Report on the Construction and Outfit of the United States Fish CommissionSteamer ALBATROSS, by Lieutenant-Commander Z. L. Tanner, U. S. N.  UnitedStates Commission of Fish and Fisheries.  Part XI.  Report of the Commissionerfor 1883.  Plate VIII, p. 111. (Image credit: Archival Photograph by Mr. Steve Nicklas)
","NOAA Photo Library",0.5
